what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1334615988201
locale,sysinfo,,,"pt_BR",1334615988201
processors,sysinfo,,,"8",1334615988201
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1334615988201
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1334615988201
java.specification.name,sysinfo,,,"Java Platform API Specification",1334615988201
java.specification.vendor,sysinfo,,,"Oracle Corporation",1334615988201
java.specification.version,sysinfo,,,"1.7",1334615988201
java.vendor,sysinfo,,,"Oracle Corporation",1334615988201
java.version,sysinfo,,,"1.7.0_02",1334615988201
java.vm.info,sysinfo,,,"mixed mode",1334615988201
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1334615988201
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1334615988201
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1334615988201
java.vm.specification.version,sysinfo,,,"1.7",1334615988201
java.vm.vendor,sysinfo,,,"Oracle Corporation",1334615988201
java.vm.version,sysinfo,,,"22.0-b10",1334615988201
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1334615988233
